Match info: 392204.yaml
['Royal Challengers Bangalore', 'Kings XI Punjab']
Yuvraj Singh {'total runs given': 350, 'batsman matches played': 39, 'total wickets': 13, 'bowler matches played': 22, 'total balls': 677, 'total runs': 868, 'bowler balls': 268}
AB Barath {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 38, 'total runs': 40, 'bowler balls': 0}
RR Powar {'total runs given': 325, 'batsman matches played': 5, 'total wickets': 9, 'bowler matches played': 17, 'total balls': 44, 'total runs': 53, 'bowler balls': 295}
L Ablish {'total runs given': 18, 'batsman matches played': 0, 'total wickets': 2, 'bowler matches played': 1, 'total balls': 0, 'total runs': 0, 'bowler balls': 13}
PP Chawla {'total runs given': 1009, 'batsman matches played': 20, 'total wickets': 38, 'bowler matches played': 40, 'total balls': 156, 'total runs': 178, 'bowler balls': 783}
J Theron {'total runs given': 137, 'batsman matches played': 2, 'total wickets': 4, 'bowler matches played': 5, 'total balls': 6, 'total runs': 2, 'bowler balls': 116}

Match info: 419155.yaml
['Chennai Super Kings', 'Delhi Daredevils']
M Vijay {'total runs given': 0, 'batsman matches played': 15, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 308, 'total runs': 423, 'bowler balls': 0}
ML Hayden {'total runs given': 0, 'batsman matches played': 27, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 777, 'total runs': 1043, 'bowler balls': 0}
MS Dhoni {'total runs given': 0, 'batsman matches played': 34, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 739, 'total runs': 951, 'bowler balls': 0}
SK Raina {'total runs given': 291, 'batsman matches played': 39, 'total wickets': 12, 'bowler matches played': 20, 'total balls': 848, 'total runs': 1165, 'bowler balls': 260}
MEK Hussey {'total runs given': 0, 'batsman matches played': 4, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 115, 'total runs': 182, 'bowler balls': 0}
S Badrinath {'total runs given': 0, 'batsman matches played': 32, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 465, 'total runs': 556, 'bowler balls': 0}
R Ashwin {'total runs given': 260, 'batsman matches played': 5, 'total wickets': 11, 'bowler matches played': 10, 'total balls': 36, 'total runs': 27, 'bowler balls': 248}
L Balaji {'total runs given': 764, 'batsman matches played': 6, 'total wickets': 30, 'bowler matches played': 27, 'total balls': 27, 'total runs': 19, 'bowler balls': 542}
DE Bollinger {'total runs given': 119, 'batsman matches played': 0, 'total wickets': 10, 'bowler matches played': 5, 'total balls': 0, 'total runs': 0, 'bowler balls': 123}
JA Morkel {'total runs given': 1015, 'batsman matches played': 28, 'total wickets': 37, 'bowler matches played': 35, 'total balls': 351, 'total runs': 493, 'bowler balls': 761}
SB Jakati {'total runs given': 405, 'batsman matches played': 2, 'total wickets': 21, 'bowler matches played': 14, 'total balls': 16, 'total runs': 20, 'bowler balls': 311}
V Sehwag {'total runs given': 164, 'batsman matches played': 36, 'total wickets': 4, 'bowler matches played': 10, 'total balls': 585, 'total runs': 945, 'bowler balls': 84}
TM Dilshan {'total runs given': 146, 'batsman matches played': 24, 'total wickets': 2, 'bowler matches played': 11, 'total balls': 486, 'total runs': 565, 'bowler balls': 121}
G Gambhir {'total runs given': 0, 'batsman matches played': 37, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 789, 'total runs': 968, 'bowler balls': 0}
KD Karthik {'total runs given': 0, 'batsman matches played': 32, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 512, 'total runs': 632, 'bowler balls': 0}
M Manhas {'total runs given': 0, 'batsman matches played': 11, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 150, 'total runs': 168, 'bowler balls': 0}
DA Warner {'total runs given': 0, 'batsman matches played': 16, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 297, 'total runs': 388, 'bowler balls': 0}
DP Nannes {'total runs given': 536, 'batsman matches played': 1, 'total wickets': 18, 'bowler matches played': 19, 'total balls': 11, 'total runs': 3, 'bowler balls': 466}
A Nehra {'total runs given': 787, 'batsman matches played': 6, 'total wickets': 34, 'bowler matches played': 30, 'total balls': 34, 'total runs': 27, 'bowler balls': 667}
UT Yadav {'total runs given': 145, 'batsman matches played': 0, 'total wickets': 6, 'bowler matches played': 5, 'total balls': 0, 'total runs': 0, 'bowler balls': 121}
A Mishra {'total runs given': 762, 'batsman matches played': 14, 'total wickets': 39, 'bowler matches played': 28, 'total balls': 115, 'total runs': 102, 'bowler balls': 646}

Match info: 419119.yaml
['Mumbai Indians', 'Royal Challengers Bangalore']
SR Tendulkar {'total runs given': 59, 'batsman matches played': 31, 'total wickets': 0, 'bowler matches played': 4, 'total balls': 883, 'total runs': 1036, 'bowler balls': 37}
ST Jayasuriya {'total runs given': 361, 'batsman matches played': 28, 'total wickets': 13, 'bowler matches played': 19, 'total balls': 552, 'total runs': 743, 'bowler balls': 283}
AP Tare {'total runs given': 0, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 10, 'total runs': 17, 'bowler balls': 0}
SS Tiwary {'total runs given': 0, 'batsman matches played': 16, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 255, 'total runs': 332, 'bowler balls': 0}
AT Rayudu {'total runs given': 0, 'batsman matches played': 10, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 175, 'total runs': 225, 'bowler balls': 0}
KA Pollard {'total runs given': 224, 'batsman matches played': 11, 'total wickets': 12, 'bowler matches played': 10, 'total balls': 115, 'total runs': 212, 'bowler balls': 195}
R Sathish {'total runs given': 19, 'batsman matches played': 6, 'total wickets': 0, 'bowler matches played': 2, 'total balls': 50, 'total runs': 66, 'bowler balls': 19}
Z Khan {'total runs given': 779, 'batsman matches played': 12, 'total wickets': 32, 'bowler matches played': 27, 'total balls': 58, 'total runs': 43, 'bowler balls': 586}
Harbhajan Singh {'total runs given': 652, 'batsman matches played': 18, 'total wickets': 30, 'bowler matches played': 27, 'total balls': 126, 'total runs': 207, 'bowler balls': 591}
DJ Bravo {'total runs given': 650, 'batsman matches played': 22, 'total wickets': 26, 'bowler matches played': 27, 'total balls': 383, 'total runs': 440, 'bowler balls': 498}
SL Malinga {'total runs given': 604, 'batsman matches played': 2, 'total wickets': 31, 'bowler matches played': 23, 'total balls': 2, 'total runs': 1, 'bowler balls': 559}
MK Pandey {'total runs given': 0, 'batsman matches played': 17, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 318, 'total runs': 364, 'bowler balls': 0}
JH Kallis {'total runs given': 1091, 'batsman matches played': 40, 'total wickets': 20, 'bowler matches played': 39, 'total balls': 984, 'total runs': 1052, 'bowler balls': 801}
RV Uthappa {'total runs given': 0, 'batsman matches played': 39, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 670, 'total runs': 842, 'bowler balls': 0}
V Kohli {'total runs given': 159, 'batsman matches played': 36, 'total wickets': 2, 'bowler matches played': 11, 'total balls': 573, 'total runs': 664, 'bowler balls': 121}
EJG Morgan {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 25, 'total runs': 28, 'bowler balls': 0}
P Kumar {'total runs given': 1126, 'batsman matches played': 23, 'total wickets': 33, 'bowler matches played': 37, 'total balls': 154, 'total runs': 181, 'bowler balls': 850}
DW Steyn {'total runs given': 698, 'batsman matches played': 6, 'total wickets': 24, 'bowler matches played': 26, 'total balls': 23, 'total runs': 15, 'bowler balls': 636}
R Vinay Kumar {'total runs given': 808, 'batsman matches played': 15, 'total wickets': 27, 'bowler matches played': 31, 'total balls': 94, 'total runs': 89, 'bowler balls': 582}
A Kumble {'total runs given': 1029, 'batsman matches played': 14, 'total wickets': 43, 'bowler matches played': 40, 'total balls': 46, 'total runs': 34, 'bowler balls': 934}

Match info: 419107.yaml
['Mumbai Indians', 'Rajasthan Royals']
ST Jayasuriya {'total runs given': 377, 'batsman matches played': 29, 'total wickets': 13, 'bowler matches played': 20, 'total balls': 558, 'total runs': 745, 'bowler balls': 295}
SR Tendulkar {'total runs given': 59, 'batsman matches played': 32, 'total wickets': 0, 'bowler matches played': 4, 'total balls': 906, 'total runs': 1061, 'bowler balls': 37}
AP Tare {'total runs given': 0, 'batsman matches played': 2, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 22, 'total runs': 26, 'bowler balls': 0}
AT Rayudu {'total runs given': 0, 'batsman matches played': 11, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 179, 'total runs': 228, 'bowler balls': 0}
SS Tiwary {'total runs given': 0, 'batsman matches played': 17, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 276, 'total runs': 357, 'bowler balls': 0}
R Sathish {'total runs given': 19, 'batsman matches played': 7, 'total wickets': 0, 'bowler matches played': 2, 'total balls': 72, 'total runs': 90, 'bowler balls': 19}
R McLaren {'total runs given': 164, 'batsman matches played': 3, 'total wickets': 2, 'bowler matches played': 6, 'total balls': 20, 'total runs': 14, 'bowler balls': 119}
Harbhajan Singh {'total runs given': 687, 'batsman matches played': 19, 'total wickets': 31, 'bowler matches played': 28, 'total balls': 132, 'total runs': 211, 'bowler balls': 615}
Z Khan {'total runs given': 799, 'batsman matches played': 13, 'total wickets': 33, 'bowler matches played': 28, 'total balls': 67, 'total runs': 66, 'bowler balls': 610}
SL Malinga {'total runs given': 629, 'batsman matches played': 2, 'total wickets': 31, 'bowler matches played': 24, 'total balls': 2, 'total runs': 1, 'bowler balls': 583}
AG Murtaza {'total runs given': 20, 'batsman matches played': 0, 'total wickets': 2, 'bowler matches played': 1, 'total balls': 0, 'total runs': 0, 'bowler balls': 24}
NV Ojha {'total runs given': 0, 'batsman matches played': 19, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 355, 'total runs': 435, 'bowler balls': 0}
GC Smith {'total runs given': 0, 'batsman matches played': 24, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 614, 'total runs': 671, 'bowler balls': 0}
AA Jhunjhunwala {'total runs given': 42, 'batsman matches played': 8, 'total wickets': 0, 'bowler matches played': 4, 'total balls': 155, 'total runs': 158, 'bowler balls': 27}
YK Pathan {'total runs given': 653, 'batsman matches played': 39, 'total wickets': 19, 'bowler matches played': 32, 'total balls': 596, 'total runs': 895, 'bowler balls': 546}
P Dogra {'total runs given': 0, 'batsman matches played': 5, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 63, 'total runs': 53, 'bowler balls': 0}
AD Mascarenhas {'total runs given': 196, 'batsman matches played': 6, 'total wickets': 10, 'bowler matches played': 7, 'total balls': 50, 'total runs': 51, 'bowler balls': 165}
SK Warne {'total runs given': 1082, 'batsman matches played': 21, 'total wickets': 43, 'bowler matches played': 39, 'total balls': 193, 'total runs': 184, 'bowler balls': 875}
A Uniyal {'total runs given': 26, 'batsman matches played': 1, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 6, 'total runs': 4, 'bowler balls': 12}
SA Asnodkar {'total runs given': 0, 'batsman matches played': 18, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 343, 'total runs': 414, 'bowler balls': 0}
SW Tait {'total runs given': 205, 'batsman matches played': 1, 'total wickets': 7, 'bowler matches played': 6, 'total balls': 12, 'total runs': 11, 'bowler balls': 151}
Kamran Khan {'total runs given': 163, 'batsman matches played': 1, 'total wickets': 7, 'bowler matches played': 6, 'total balls': 5, 'total runs': 3, 'bowler balls': 132}

Match info: 419161.yaml
['Kolkata Knight Riders', 'Mumbai Indians']
AP Tare {'total runs given': 0, 'batsman matches played': 3, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 38, 'total runs': 49, 'bowler balls': 0}
S Dhawan {'total runs given': 0, 'batsman matches played': 26, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 486, 'total runs': 505, 'bowler balls': 0}
SS Tiwary {'total runs given': 0, 'batsman matches played': 18, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 310, 'total runs': 410, 'bowler balls': 0}
JP Duminy {'total runs given': 111, 'batsman matches played': 17, 'total wickets': 5, 'bowler matches played': 7, 'total balls': 422, 'total runs': 468, 'bowler balls': 125}
R Sathish {'total runs given': 70, 'batsman matches played': 8, 'total wickets': 1, 'bowler matches played': 3, 'total balls': 78, 'total runs': 96, 'bowler balls': 38}
AT Rayudu {'total runs given': 0, 'batsman matches played': 12, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 213, 'total runs': 283, 'bowler balls': 0}
STR Binny {'total runs given': 0, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 0, 'total runs': 0, 'bowler balls': 0}
DJ Bravo {'total runs given': 685, 'batsman matches played': 23, 'total wickets': 26, 'bowler matches played': 28, 'total balls': 385, 'total runs': 441, 'bowler balls': 517}
R McLaren {'total runs given': 207, 'batsman matches played': 4, 'total wickets': 2, 'bowler matches played': 7, 'total balls': 25, 'total runs': 25, 'bowler balls': 145}
AG Murtaza {'total runs given': 66, 'batsman matches played': 0, 'total wickets': 3, 'bowler matches played': 2, 'total balls': 0, 'total runs': 0, 'bowler balls': 48}
CRD Fernando {'total runs given': 250, 'batsman matches played': 2, 'total wickets': 15, 'bowler matches played': 8, 'total balls': 3, 'total runs': 4, 'bowler balls': 205}
SC Ganguly {'total runs given': 260, 'batsman matches played': 36, 'total wickets': 8, 'bowler matches played': 15, 'total balls': 887, 'total runs': 914, 'bowler balls': 213}
BB McCullum {'total runs given': 0, 'batsman matches played': 20, 'total wickets': 0, 'bowler matches played': 0, 'total balls': 392, 'total runs': 524, 'bowler balls': 0}
DJ Hussey {'total runs given': 235, 'batsman matches played': 22, 'total wickets': 2, 'bowler matches played': 12, 'total balls': 403, 'total runs': 491, 'bowler balls': 152}
SE Bond {'total runs given': 181, 'batsman matches played': 1, 'total wickets': 6, 'bowler matches played': 6, 'total balls': 2, 'total runs': 1, 'bowler balls': 142}
AB Dinda {'total runs given': 570, 'batsman matches played': 5, 'total wickets': 19, 'bowler matches played': 25, 'total balls': 8, 'total runs': 4, 'bowler balls': 490}
JD Unadkat {'total runs given': 32, 'batsman matches played': 0, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 0, 'total runs': 0, 'bowler balls': 14}
M Kartik {'total runs given': 547, 'batsman matches played': 7, 'total wickets': 13, 'bowler matches played': 23, 'total balls': 70, 'total runs': 73, 'bowler balls': 489}
MK Tiwary {'total runs given': 11, 'batsman matches played': 19, 'total wickets': 0, 'bowler matches played': 1, 'total balls': 292, 'total runs': 350, 'bowler balls': 6}
